index	prediction
6663	contradiction
6664	contradiction
6665	contradiction
6666	contradiction
6667	contradiction
6668	contradiction
6669	contradiction
6670	contradiction
6671	contradiction
6672	contradiction
6673	contradiction
6674	contradiction
6675	contradiction
6676	contradiction
6677	contradiction
6678	contradiction
6679	contradiction
6680	contradiction
6681	contradiction
6682	contradiction
6683	contradiction
6684	contradiction
6685	contradiction
6686	contradiction
6687	contradiction
6688	contradiction
6689	contradiction
6690	contradiction
6691	contradiction
6692	contradiction
6693	contradiction
6694	contradiction
6695	contradiction
6696	contradiction
6697	contradiction
6698	contradiction
6699	contradiction
6700	contradiction
6701	contradiction
6702	contradiction
6703	contradiction
6704	contradiction
6705	contradiction
6706	contradiction
6707	contradiction
6708	contradiction
6709	contradiction
6710	contradiction
6711	contradiction
6712	contradiction
6713	contradiction
6714	contradiction
6715	contradiction
6716	contradiction
6717	contradiction
6718	contradiction
6719	contradiction
6720	contradiction
6721	contradiction
6722	contradiction
6723	contradiction
6724	contradiction
6725	contradiction
6726	contradiction
6727	contradiction
6728	contradiction
6729	contradiction
6730	contradiction
6731	contradiction
6732	contradiction
6733	contradiction
6734	contradiction
6735	contradiction
6736	contradiction
6737	contradiction
6738	contradiction
6739	contradiction
6740	contradiction
6741	contradiction
6742	contradiction
6743	contradiction
6744	contradiction
6745	contradiction
6746	contradiction
6747	contradiction
6748	contradiction
6749	contradiction
6750	contradiction
6751	contradiction
6752	contradiction
6753	contradiction
6754	contradiction
6755	contradiction
6756	contradiction
6757	contradiction
6758	contradiction
6759	contradiction
6760	contradiction
6761	contradiction
6762	contradiction
6763	contradiction
6764	contradiction
6765	contradiction
6766	contradiction
6767	contradiction
6768	contradiction
6769	contradiction
6770	contradiction
6771	contradiction
6772	contradiction
6773	contradiction
6774	contradiction
6775	contradiction
6776	contradiction
6777	contradiction
6778	contradiction
6779	contradiction
6780	contradiction
6781	contradiction
6782	contradiction
6783	contradiction
6784	contradiction
6785	contradiction
6786	contradiction
6787	contradiction
6788	contradiction
6789	contradiction
6790	contradiction
6791	contradiction
6792	contradiction
6793	contradiction
6794	contradiction
6795	contradiction
6796	contradiction
6797	contradiction
6798	contradiction
6799	contradiction
6800	contradiction
6801	contradiction
6802	contradiction
6803	contradiction
6804	contradiction
6805	contradiction
6806	contradiction
6807	contradiction
6808	contradiction
6809	contradiction
6810	contradiction
6811	contradiction
6812	contradiction
6813	contradiction
6814	contradiction
6815	contradiction
6816	contradiction
6817	contradiction
6818	contradiction
6819	contradiction
6820	contradiction
6821	contradiction
6822	contradiction
6823	contradiction
6824	contradiction
6825	contradiction
6826	contradiction
6827	contradiction
6828	contradiction
6829	contradiction
6830	contradiction
6831	contradiction
6832	contradiction
6833	contradiction
6834	contradiction
6835	contradiction
6836	contradiction
6837	contradiction
6838	contradiction
6839	contradiction
6840	contradiction
6841	contradiction
6842	contradiction
6843	contradiction
6844	contradiction
6845	contradiction
6846	contradiction
6847	contradiction
6848	contradiction
6849	contradiction
6850	contradiction
6851	contradiction
6852	contradiction
6853	contradiction
6854	contradiction
6855	contradiction
6856	contradiction
6857	contradiction
6858	contradiction
6859	contradiction
6860	contradiction
6861	contradiction
6862	contradiction
6863	contradiction
6864	contradiction
6865	contradiction
6866	contradiction
6867	contradiction
6868	contradiction
6869	contradiction
6870	contradiction
6871	contradiction
6872	contradiction
6873	contradiction
6874	contradiction
6875	contradiction
6876	contradiction
6877	contradiction
6878	contradiction
6879	contradiction
6880	contradiction
6881	contradiction
6882	contradiction
6883	contradiction
6884	contradiction
6885	contradiction
6886	contradiction
6887	contradiction
6888	contradiction
6889	contradiction
6890	contradiction
6891	contradiction
6892	contradiction
6893	contradiction
6894	contradiction
6895	contradiction
6896	contradiction
6897	contradiction
6898	contradiction
6899	contradiction
6900	contradiction
6901	contradiction
6902	contradiction
6903	contradiction
6904	contradiction
6905	contradiction
6906	contradiction
6907	contradiction
6908	contradiction
6909	contradiction
6910	contradiction
6911	contradiction
6912	contradiction
6913	contradiction
6914	contradiction
6915	contradiction
6916	contradiction
6917	contradiction
6918	contradiction
6919	contradiction
6920	contradiction
6921	contradiction
6922	contradiction
6923	contradiction
6924	contradiction
6925	contradiction
6926	contradiction
6927	contradiction
6928	contradiction
6929	contradiction
6930	contradiction
6931	contradiction
6932	contradiction
6933	contradiction
6934	contradiction
6935	contradiction
6936	contradiction
6937	contradiction
6938	contradiction
6939	contradiction
6940	contradiction
6941	contradiction
6942	contradiction
6943	contradiction
6944	contradiction
6945	contradiction
6946	contradiction
6947	contradiction
6948	contradiction
6949	contradiction
6950	contradiction
6951	contradiction
6952	contradiction
6953	contradiction
6954	contradiction
6955	contradiction
6956	contradiction
6957	contradiction
6958	contradiction
6959	contradiction
6960	contradiction
6961	contradiction
6962	contradiction
6963	contradiction
6964	contradiction
6965	contradiction
6966	contradiction
6967	contradiction
6968	contradiction
6969	contradiction
6970	contradiction
6971	contradiction
6972	contradiction
6973	contradiction
6974	contradiction
6975	contradiction
6976	contradiction
6977	contradiction
6978	contradiction
6979	contradiction
6980	contradiction
6981	contradiction
6982	contradiction
6983	contradiction
6984	contradiction
6985	contradiction
6986	contradiction
6987	contradiction
6988	contradiction
6989	contradiction
6990	contradiction
6991	contradiction
6992	contradiction
6993	contradiction
6994	contradiction
6995	contradiction
6996	contradiction
6997	contradiction
6998	contradiction
6999	contradiction
7000	contradiction
7001	contradiction
7002	contradiction
7003	contradiction
7004	contradiction
7005	contradiction
7006	contradiction
7007	contradiction
7008	contradiction
7009	contradiction
7010	contradiction
7011	contradiction
7012	contradiction
7013	contradiction
7014	contradiction
7015	contradiction
7016	contradiction
7017	contradiction
7018	contradiction
7019	contradiction
7020	contradiction
7021	contradiction
7022	contradiction
7023	contradiction
7024	contradiction
7025	contradiction
7026	contradiction
7027	contradiction
7028	contradiction
7029	contradiction
7030	contradiction
7031	contradiction
7032	contradiction
7033	contradiction
7034	contradiction
7035	contradiction
7036	contradiction
7037	contradiction
7038	contradiction
7039	contradiction
7040	contradiction
7041	contradiction
7042	contradiction
7043	contradiction
7044	contradiction
7045	contradiction
7046	contradiction
7047	contradiction
7048	contradiction
7049	contradiction
7050	contradiction
7051	contradiction
7052	contradiction
7053	contradiction
7054	contradiction
7055	contradiction
7056	contradiction
7057	contradiction
7058	contradiction
7059	contradiction
7060	contradiction
7061	contradiction
7062	contradiction
7063	contradiction
7064	contradiction
7065	contradiction
7066	contradiction
7067	contradiction
7068	contradiction
7069	contradiction
7070	contradiction
7071	contradiction
7072	contradiction
7073	contradiction
7074	contradiction
7075	contradiction
7076	contradiction
7077	contradiction
7078	contradiction
7079	contradiction
7080	contradiction
7081	contradiction
7082	contradiction
7083	contradiction
7084	contradiction
7085	contradiction
7086	contradiction
7087	contradiction
7088	contradiction
7089	contradiction
7090	contradiction
7091	contradiction
7092	contradiction
7093	contradiction
7094	contradiction
7095	contradiction
7096	contradiction
7097	contradiction
7098	contradiction
7099	contradiction
7100	contradiction
7101	contradiction
7102	contradiction
7103	contradiction
7104	contradiction
7105	contradiction
7106	contradiction
7107	contradiction
7108	contradiction
7109	contradiction
7110	contradiction
7111	contradiction
7112	contradiction
7113	contradiction
7114	contradiction
7115	contradiction
7116	contradiction
7117	contradiction
7118	contradiction
7119	contradiction
7120	contradiction
7121	contradiction
7122	contradiction
7123	contradiction
7124	contradiction
7125	contradiction
7126	contradiction
7127	contradiction
7128	contradiction
7129	contradiction
7130	contradiction
7131	contradiction
7132	contradiction
7133	contradiction
7134	contradiction
7135	contradiction
7136	contradiction
7137	contradiction
7138	contradiction
7139	contradiction
7140	contradiction
7141	contradiction
7142	contradiction
7143	contradiction
7144	contradiction
7145	contradiction
7146	contradiction
7147	contradiction
7148	contradiction
7149	contradiction
7150	contradiction
7151	contradiction
7152	contradiction
7153	contradiction
7154	contradiction
7155	contradiction
7156	contradiction
7157	contradiction
7158	contradiction
7159	contradiction
7160	contradiction
7161	contradiction
7162	contradiction
7163	contradiction
7164	contradiction
7165	contradiction
7166	contradiction
7167	contradiction
7168	contradiction
7169	contradiction
7170	contradiction
7171	contradiction
7172	contradiction
7173	contradiction
7174	contradiction
7175	contradiction
7176	contradiction
7177	contradiction
7178	contradiction
7179	contradiction
7180	contradiction
7181	contradiction
7182	contradiction
7183	contradiction
7184	contradiction
7185	contradiction
7186	contradiction
7187	contradiction
7188	contradiction
7189	contradiction
7190	contradiction
7191	contradiction
7192	contradiction
7193	contradiction
7194	contradiction
7195	contradiction
7196	contradiction
7197	contradiction
7198	contradiction
7199	contradiction
7200	contradiction
7201	contradiction
7202	contradiction
7203	contradiction
7204	contradiction
7205	contradiction
7206	contradiction
7207	contradiction
7208	contradiction
7209	contradiction
7210	contradiction
7211	contradiction
7212	contradiction
7213	contradiction
7214	contradiction
7215	contradiction
7216	contradiction
7217	contradiction
7218	contradiction
7219	contradiction
7220	contradiction
7221	contradiction
7222	contradiction
7223	contradiction
7224	contradiction
7225	contradiction
7226	contradiction
7227	contradiction
7228	contradiction
7229	contradiction
7230	contradiction
7231	contradiction
7232	contradiction
7233	contradiction
7234	contradiction
7235	contradiction
7236	contradiction
7237	contradiction
7238	contradiction
7239	contradiction
7240	contradiction
7241	contradiction
7242	contradiction
7243	contradiction
7244	contradiction
7245	contradiction
7246	contradiction
7247	contradiction
7248	contradiction
7249	contradiction
7250	contradiction
7251	contradiction
7252	contradiction
7253	contradiction
7254	contradiction
7255	contradiction
7256	contradiction
7257	contradiction
7258	contradiction
7259	contradiction
7260	contradiction
7261	contradiction
7262	contradiction
7263	contradiction
7264	contradiction
7265	contradiction
7266	contradiction
7267	contradiction
7268	contradiction
7269	contradiction
7270	contradiction
7271	contradiction
7272	contradiction
7273	contradiction
7274	contradiction
7275	contradiction
7276	contradiction
7277	contradiction
7278	contradiction
7279	contradiction
7280	contradiction
7281	contradiction
7282	contradiction
